frag_smiles,frag_rogue_smiles,attribution
[3*]OC,OC,0.0563407212495804
[16*]c1ccc([16*])c([16*])c1,c1ccc()c()c1,0.4924576643854381
[13*][C@H]1CC[C@@H]([13*])N1,[C@H]1CC[C@@H]()N1,0.2767896123230458
[6*]C(N)=O,C(N)=O,-0.0643955469131469
[3*]O[3*],O,0.0221195846796036
[4*]C[8*],C,0.007401692867279
[16*]c1ccccc1F,c1ccccc1F,0.5751008883118631
[6*]C(N)=O,C(N)=O,0.0064402282238007
[16*]c1cccc([16*])c1,c1cccc()c1,0.0987212777137755
[3*]O[3*],O,0.0050774991512297
[5*]N1[C@H]2CC[C@@H]1C[C@@H]([15*])C2,N1[C@H]2CC[C@@H]1C[C@@H]()C2,0.4187194645404815
[4*]C[8*],C,0.0041253268718719
[15*]C1CC1,C1CC1,0.0148015379905699
[14*]c1ccc(C)o1,c1ccc(C)o1,0.0175693988800049
[4*]C[8*],C,0.0019120693206787
[5*]N1[C@H]2CC[C@@H]1C[C@@H]([15*])C2,N1[C@H]2CC[C@@H]1C[C@@H]()C2,0.5941731914877892
[3*]O[3*],O,0.0062729835510253
[16*]c1cccc([16*])c1,c1cccc()c1,0.0626072168350221
[6*]C(N)=O,C(N)=O,0.0386243462562561
[16*]c1cccc(C2(c3ccncc3)N=C(N)c3c(F)cccc32)c1,c1cccc(C2(c3ccncc3)N=C(N)c3c(F)cccc32)c1,0.823520687967539
[16*]c1cncc(F)c1,c1cncc(F)c1,0.049563366174698
[5*]NC,NC,0.0006154775619507
[14*]c1nc([14*])c2sc([14*])cc2n1,c1nc()c2sc()cc2n1,0.5450353257358074
[5*]N[5*],N,0.0012951195240019
[4*]CCC[4*],CCC,0.0098110675811767
[5*]N(C)C,N(C)C,0.0087031424045563
[16*]c1ccc2nonc2c1,c1ccc2nonc2c1,0.1503740370273589
[5*]N1CCC2(CC1)CN([10*])C(=O)C1(CC1)O2,N1CCC2(CC1)CN()C(=O)C1(CC1)O2,0.2164721131324769
[16*]c1ccccc1,c1ccccc1,0.2606714725494385
[4*]CC[8*],CC,0.0202867567539215
[16*]c1ccccc1,c1ccccc1,0.2913696825504304
[4*]C(C)C,C(C)C,0.0190079987049103
[3*]O[3*],O,-0.0100939035415648
[16*]c1ccc([16*])c([16*])c1,c1ccc()c()c1,0.0421331405639648
[15*]C1CCNCC1,C1CCNCC1,0.5352270007133484
[5*]N[5*],N,0.0104791641235351
[14*]c1ncc(Cl)c([14*])n1,c1ncc(Cl)c()n1,-0.0174952268600464
[5*]N[5*],N,0.0074401140213012
[16*]c1ccccc1S(=O)(=O)C(C)C,c1ccccc1S(=O)(=O)C(C)C,0.0889004886150359
[5*]N1Cc2cc(C#N)ccc2OC[C@@H]1[13*],N1Cc2cc(C#N)ccc2OC[C@@H]1,0.3534189671277999
[5*]N1CCC([15*])CC1,N1CCC()CC1,0.0505034983158111
[14*]c1n[nH]c(N)n1,c1n[nH]c(N)n1,-0.0946984410285949
[8*]C[8*],C,-0.0037359952926635
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,0.6657996088266372
[15*]C1([15*])CCN(C)CC1,C1()CCN(C)CC1,-0.1076942831277847
[4*]C[8*],C,-0.0710754513740539
[3*]O[3*],O,-0.086060282588005
[4*]C[8*],C,-0.0501714020967483
[14*]c1cc([16*])cc([14*])n1,c1cc()cc()n1,0.1277136787772178
[8*]C(F)(F)F,C(F)(F)F,0.0178644672036171
[5*]N1CCC(C#N)CC1,N1CCC(C#N)CC1,0.345499311387539
[16*]c1ccc(F)cc1,c1ccc(F)cc1,-0.0186836704611778
[16*]c1ccccc1C,c1ccccc1C,0.0768281168770046
[5*]N1CC[C@H]([15*])[C@@H](O)C1,N1CC[C@H]()[C@@H](O)C1,-0.1786074433475733
[4*]C[8*],C,-0.0165531635284423
[15*][C@@H]1Cc2cccnc2[C@@H](O)C1,[C@@H]1Cc2cccnc2[C@@H](O)C1,-0.0978427436202764
[3*]OC,OC,0.0022529006004334
[16*]c1cccc([16*])c1,c1cccc()c1,-0.1618552416563033
[9*]n1cc2nc([14*])n([9*])c(=O)c2n1,n1cc2nc()n()c(=O)c2n1,-0.6589447051286698
[16*]c1ccccc1C,c1ccccc1C,-0.0509160563349723
[8*]C[8*],C,0.0410937353968621
[5*]N1CCCC([15*])C1,N1CCCC()C1,0.1361275501549245
[4*]C(C)C,C(C)C,-0.2358988106250763
[3*]OC,OC,0.0012543022632598
[13*]C1Oc2c([16*])cccc2S(=O)(=O)C1C,C1Oc2c()cccc2S(=O)(=O)C1C,0.3764410436153411
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.0575327157974242
[3*]O[3*],O,-0.0025511145591735
[4*]CCC[4*],CCC,0.0162396490573882
[5*]N1CCC[C@@H]1C,N1CCC[C@@H]1C,0.0483600676059722
[3*]OC,OC,0.0012886643409729
[4*]C[8*],C,-0.003035682439804
[5*]N1CCC2(CC1)CN([10*])C(=O)C([13*])O2,N1CCC2(CC1)CN()C(=O)C()O2,0.1554278433322907
[4*]CC[8*],CC,0.0059422612190247
[16*]c1ccccc1,c1ccccc1,0.1408071756362915
[16*]c1ccccc1,c1ccccc1,0.1214359998703004
[14*]c1cc2nc(N)nc([14*])c2s1,c1cc2nc(N)nc()c2s1,0.3701968222856522
[5*]N[5*],N,0.0008107781410218
[15*]C1CCNC1,C1CCNC1,0.2894287675619126
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.0876794636249542
[8*]C(F)(F)F,C(F)(F)F,0.2058254361152649
[3*]OC,OC,-0.0007197201251983
[14*]c1ncc([16*])cc1[16*],c1ncc()cc1,-0.0019597232341768
[3*]OC,OC,0.0011626005172727
[3*]OC,OC,0.0218794107437132
[3*]OC,OC,0.0012927472591399
[4*]CCC([8*])(O)C([8*])[8*],CCC()(O)C(),0.0732741355895995
[5*]N(C)C,N(C)C,0.0792496800422667
[14*]c1nc2ccc(Br)cc2cc1[16*],c1nc2ccc(Br)cc2cc1,0.0232953429222105
[3*]OC,OC,0.0012710869312285
[14*]c1nccc([16*])c1[16*],c1nccc()c1,0.0013784825801848
[5*]N1CCC2(CC1)OC(OC)c1c2cnn1[9*],N1CCC2(CC1)OC(OC)c1c2cnn1,0.4086498916149139
[4*]C[8*],C,0.0160428762435912
[16*]c1ccccc1,c1ccccc1,0.3029866412281989
[16*]c1ccccc1,c1ccccc1,0.2460442304611205
[16*]c1cccc(Br)c1,c1cccc(Br)c1,0.0878764024819247
[13*][C@@H]1COc2cc3c(cc2O1)OC[C@H]3CC(=O)O,[C@@H]1COc2cc3c(cc2O1)OC[C@H]3CC(=O)O,-0.1467945139855146
[14*]c1nn(C)cc1Br,c1nn(C)cc1Br,0.000793170928955
[1*]C([6*])=O,C()=O,-0.2186371430754662
[5*]N1CCN([5*])CC1,N1CCN()CC1,0.1777429360896348
[4*]CC([6*])=O,CC()=O,-0.173720546066761
[16*]c1ccc(F)cc1,c1ccc(F)cc1,0.1930793542414904
[12*]S(C)(=O)=O,S(C)(=O)=O,-0.2635699239093811
[5*]N[5*],N,-0.0334947042632847
[4*]CCC([4*])[8*],CCC(),-0.0438297523651272
[5*]N[5*],N,-0.041598334768787
[1*]C([6*])=O,C()=O,-0.1625151679385454
[5*]N1CCC([15*])(N)CC1,N1CCC()(N)CC1,0.0083048908505589
[14*]c1ncnc2[nH]ccc12,c1ncnc2[nH]ccc12,-0.0093540418427437
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,0.0391092298086733
[16*]c1c(F)cncc1F,c1c(F)cncc1F,0.064813120663166
[8*]CC1(C[8*])c2ccccc2C(=O)c2ccccc21,CC1(C)c2ccccc2C(=O)c2ccccc21,0.1032449524849653
[16*]c1c(F)cncc1F,c1c(F)cncc1F,0.064813107997179
[16*]c1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,c1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,0.6160892911255361
[16*]c1cccnc1F,c1cccnc1F,0.2885200753808022
[14*]c1cc(C)ncn1,c1cc(C)ncn1,0.1682540610432625
[5*]N1CCC2(CC1)C(=O)N([10*])C(=O)N2[10*],N1CCC2(CC1)C(=O)N()C(=O)N2,0.2190126955509187
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.1200275063514709
[16*]c1ccc([16*])c(C)c1,c1ccc()c(C)c1,0.1154125496745109
[6*]C(=O)O,C(=O)O,-0.383498615026474
[4*]C[8*],C,-0.0333664059638976
[14*]c1ncccc1C,c1ncccc1C,0.1334804132580757
[14*]c1n[nH]c(N)n1,c1n[nH]c(N)n1,-0.1269241452217101
[5*]N1CCC([15*])CC1,N1CCC()CC1,0.1327401131391525
[5*]N([5*])[5*],N(),-0.022915232181549
[4*]CC[8*],CC,0.0549036353826523
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,0.5804693795740605
[4*]C[8*],C,-0.0186229944229125
[16*]c1ccncc1Cl,c1ccncc1Cl,0.3194325327873231
[4*]CC,CC,0.0245535969734191
[5*]N([5*])[5*],N(),-0.0208893299102783
[4*]CC,CC,0.0245535969734191
[4*]C[8*],C,-0.022141945362091
[15*]C1CCc2cc([16*])ccc2C1,C1CCc2cc()ccc2C1,0.412995420396328
[5*]N1CCN([10*])C(=O)C1,N1CCN()C(=O)C1,-0.051292383670807
[4*]CC[8*],CC,-0.0030035018920897
[16*]c1ccc(F)cc1,c1ccc(F)cc1,0.5758717939257623
[3*]OC,OC,0.004138034582138
[16*]c1ccccc1[16*],c1ccccc1,0.0031396329402924
[3*]O[3*],O,7.874965667720168e-05
[16*]c1ccccc1[16*],c1ccccc1,0.0024528384208679
[4*]C[8*],C,-0.000246614217758
[5*]N1CCC2(CC1)CCN([5*])CC2,N1CCC2(CC1)CCN()CC2,0.3335444241762162
[1*]C([6*])=O,C()=O,0.001410335302353
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,0.04052894115448
[14*]c1ocnc1C,c1ocnc1C,0.0004682540893552
[14*]c1nnc([14*])n1C,c1nnc()n1C,0.0072980165481564
[11*]S[11*],S,0.0005055606365201
[4*]CCC[4*],CCC,0.0033775091171264
[5*]N1CC2CCN([5*])C2C1,N1CC2CCN()C2C1,0.4321828648447988
[16*]c1ccccc1[16*],c1ccccc1,0.0011962950229644
[3*]OC(F)(F)F,OC(F)(F)F,0.0058205664157864
[8*]CC(=O)O,CC(=O)O,-0.0472218245267868
[5*]N1CCC2(CC1)C[C@@H]([15*])CO2,N1CCC2(CC1)C[C@@H]()CO2,0.5815824361518027
[14*]c1ccc([16*])cn1,c1ccc()cn1,0.1765628486871719
[14*]c1nc2cc([16*])ccc2[nH]1,c1nc2cc()ccc2[nH]1,0.3780396670103073
[8*]C(F)(F)F,C(F)(F)F,0.3220376819372178
[8*]CC([8*])C,CC()C,0.0612996160984039
[14*]c1ccccn1,c1ccccn1,0.1958800166845321
[1*]C(=O)C1c2ccccc2C(=O)N1[10*],C(=O)C1c2ccccc2C(=O)N1,0.0769778907299041
[5*]N[5*],N,-0.0091380596160889
[4*]C[8*],C,0.0709933131933212
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.6022988602519036
[3*]OC(F)(F)F,OC(F)(F)F,0.4514135390520096
[1*]C([6*])=O,C()=O,-0.1436769384890796
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.0604771019890904
[4*]C[8*],C,-0.044622552022338
[5*]N1CCC(F)CC1,N1CCC(F)CC1,-0.0518404077738524
[5*]N1CCN([5*])CC1,N1CCN()CC1,-0.4976560603827239
[15*]C1CCC1,C1CCC1,0.0343363232910633
[3*]OC,OC,0.0810168802738189
[4*]CCC1=C(C[8*])c2ccc([16*])cc2C1,CCC1=C(C)c2ccc()cc2C1,0.7647497698664665
[5*]N(C)C,N(C)C,0.2023069351911545
[14*]c1cnccn1,c1cnccn1,-0.0145076394081117
[12*]S(=O)(=O)c1cccc([16*])c1,S(=O)(=O)c1cccc()c1,0.1697973683476448
[5*]N(C)C,N(C)C,0.2831623375415803
[9*]n1c(C)nc2ccccc21,n1c(C)nc2ccccc21,0.2003417786210775
[5*]N1C2CCC1CC([15*])C2,N1C2CCC1CC()C2,-0.1082264244556426
[4*]CC[8*],CC,0.054566116631031
[5*]N1CCC([15*])([15*])CC1,N1CCC()()CC1,-0.2218144327402115
[16*]c1ccccc1,c1ccccc1,0.4129166837781668
[1*]C([6*])=O,C()=O,-0.2960760444402694
[4*]CC,CC,-0.0568971522152423
[11*]S[11*],S,-0.0472179342061281
[14*]c1cc([16*])cc([14*])n1,c1cc()cc()n1,-0.284374437853694
[11*]S[11*],S,-0.0472179342061281
[4*]CC,CC,-0.0568971544504166
[4*]CC[C@]([8*])(O)C([8*])[8*],CC[C@]()(O)C(),-0.0562039609998464
[5*]N(C)C,N(C)C,0.0009705927222967
[14*]c1nc2ccc(C#N)cc2cc1[16*],c1nc2ccc(C#N)cc2cc1,-0.0181214056909083
[3*]OC,OC,0.0100484654307366
[16*]c1cccc(C)c1F,c1cccc(C)c1F,-0.1407294329255818
[1*]C(=O)NOC,C(=O)NOC,-0.2096763461828232
[5*]N([5*])[5*],N(),-0.0817292906343937
[4*]C[8*],C,0.0141684681177138
[16*]c1ccsc1,c1ccsc1,0.1807201335206628
[5*]N1CCC([15*])CC1,N1CCC()CC1,0.1617120346054434
[4*]CC[C@H]([4*])C,CC[C@H]()C,0.0539799369871615
[5*]N[5*],N,-0.0753864109516144
[1*]C([6*])=O,C()=O,-0.1139769561588764
[16*]c1c(C)cc(Cl)nc1C,c1c(C)cc(Cl)nc1C,0.2345462050288916
[8*]C[C@]1(O)Cn2c(=O)ccc3ncc(F)c1c32,C[C@]1(O)Cn2c(=O)ccc3ncc(F)c1c32,0.0641118526458741
[15*]C12CCC([15*])(CC1)OC2,C12CCC()(CC1)OC2,0.5742558073252441
[5*]N[5*],N,0.0103382050991058
[4*]CC(=[7*])F,CC(=)F,0.0381133377552032
[7*]=Cc1cc(F)ccc1F,=Cc1cc(F)ccc1F,0.8249595781788231
[7*]=C(c1ccc(S(C)(=O)=O)cc1)c1nc(C)no1,=C(c1ccc(S(C)(=O)=O)cc1)c1nc(C)no1,0.0430937469005585
[7*]=Cc1cccc([16*])c1,=Cc1cccc()c1,0.2885097295045853
[16*]c1cc([16*])c2ncccc2c1,c1cc()c2ncccc2c1,0.213854081183672
[8*]C(C)(C)S(C)(=O)=O,C(C)(C)S(C)(=O)=O,0.0398806273937225
[4*]C[C@H]([8*])CC(=O)O,C[C@H]()CC(=O)O,-0.3248704485595227
[5*]N1CC[C@@H]([15*])C1,N1CC[C@@H]()C1,-0.0022516880184411
[8*]CC[8*],CC,0.0657863486558199
[14*]c1ccc2c(n1)NCCC2,c1ccc2c(n1)NCCC2,0.1105748943984509
[16*]c1cccc([16*])c1,c1cccc()c1,0.1141377421095968
[3*]O[3*],O,0.0092145182192326
[15*][C@H]1CCOC1,[C@H]1CCOC1,-0.0145697183907032
[4*]CC,CC,-0.1001879587769508
[3*]O[3*],O,0.0208592310547829
[14*]c1cc([16*])cc([14*])n1,c1cc()cc()n1,-0.2958466842770576
[3*]O[3*],O,0.0208592221140861
[4*]CC,CC,-0.1001879826188086
[4*]CC[C@]([8*])(O)C([8*])[8*],CC[C@]()(O)C(),0.0233630597591399
[5*]N(C)C,N(C)C,0.07301976531744
[14*]c1nc2ccc(Br)cc2cc1[16*],c1nc2ccc(Br)cc2cc1,-0.1752548947930335
[3*]OC,OC,0.0451022505760193
[16*]c1cccc2c1OCCO2,c1cccc2c1OCCO2,0.2692005030810833
[16*]c1ccc([N+](=O)[O-])c2nonc12,c1ccc([N+](=O)[O-])c2nonc12,0.0258152484893799
[5*]N[5*],N,-0.0043813288211823
[4*]CCCC[4*],CCCC,0.1295713305473327
[5*]N1CCC([15*])CC1,N1CCC()CC1,0.1645906388759612
[5*]N[5*],N,-0.0046189248561859
[9*]n1c([14*])nc2ccccc21,n1c()nc2ccccc21,0.0184563696384429
[8*]C[8*],C,0.0050973832607268
[16*]c1ccc(F)cc1,c1ccc(F)cc1,0.1189992368221283
[5*]N1Cc2ccccc2N(C)C[C@@H]1[13*],N1Cc2ccccc2N(C)C[C@@H]1,0.1371140539646148
[8*]C[8*],C,-0.0419979959726333
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,0.5091095186769963
[5*]N1CCC([15*])CC1,N1CCC()CC1,-0.0050644487142562
[14*]c1n[nH]c(N)n1,c1n[nH]c(N)n1,-0.2763690084218979
[3*]OC,OC,0.0844294860959052
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.1926013424992561
[14*]c1cc(=O)c2cc(Cl)ccc2o1,c1cc(=O)c2cc(Cl)ccc2o1,0.0628385305404662
[16*]c1ccc2nc(N)sc2c1,c1ccc2nc(N)sc2c1,0.0976646304130555
[3*]OC(F)(F)F,OC(F)(F)F,-0.0686112366616726
[14*]c1ccc2ncc([14*])n2n1,c1ccc2ncc()n2n1,0.0474766314029693
[16*]c1cccc(S(C)(=O)=O)c1,c1cccc(S(C)(=O)=O)c1,0.3700405910611153
[16*]c1ccc(S(C)(=O)=O)cc1,c1ccc(S(C)(=O)=O)cc1,0.4653327390551567
[7*]=C(C)C,=C(C)C,0.1324300348758698
[7*]=CC[8*],=CC,0.1351103246212005
[9*]n1c(=O)c2c(c(C#N)c([14*])n2[9*])n(C)c1=O,n1c(=O)c2c(c(C#N)c()n2)n(C)c1=O,0.1999672681093216
[5*]N1CCC[C@H](N)C1,N1CCC[C@H](N)C1,0.0943077564239501
[8*]C[8*],C,-0.0021086633205413
[14*]c1nc(C)c2ccccc2n1,c1nc(C)c2ccccc2n1,0.02711723446846
[3*]OC,OC,0.0124959951266646
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.1375515550374983
[8*]C[8*],C,0.0169350545853375
[9*]n1c(=O)n(C)c2c3cc([16*])ccc3ncc21,n1c(=O)n(C)c2c3cc()ccc3ncc21,-0.3445396538823845
[14*]c1ncc([16*])cc1[16*],c1ncc()cc1,-0.1007028564810753
[3*]OC,OC,0.021157176233828
[5*]N[5*],N,-0.0522505261003971
[12*]S(C)(=O)=O,S(C)(=O)=O,-0.1223996292799712
[1*]C([6*])=O,C()=O,-0.0847400546073914
[5*]N[5*],N,-0.0209137320518494
[15*][C@@H]1COc2cccc([16*])c2C1,[C@@H]1COc2cccc()c2C1,0.3131582558155059
[16*]c1cccnc1,c1cccnc1,0.0756461024284362
[14*]c1ccc([16*])cn1,c1ccc()cn1,0.1475360959768295
[3*]O[3*],O,0.0462266117334365
[4*]CC(F)(F)F,CC(F)(F)F,0.1782810911536216
[5*]N1CCc2ccc3nc(C)sc3c2CC1,N1CCc2ccc3nc(C)sc3c2CC1,0.5385182406753303
[4*]CCC[4*],CCC,0.1802526623010636
[11*]S[11*],S,0.0889200687408448
[14*]c1nnc([14*])n1C,c1nnc()n1C,0.0132920503616333
[14*]c1ocnc1C,c1ocnc1C,-0.0703262090682983
[8*]C(C)C,C(C)C,-0.1627046942710877
[14*]c1nc2cc(C#N)cc([16*])c2o1,c1nc2cc(C#N)cc()c2o1,-0.2216443121433258
[16*]c1ccc([16*])cc1,c1ccc()cc1,0.1543816946446894
[1*]C([6*])=O,C()=O,-0.0748848140239716
[5*]N[5*],N,-0.018748614192009
[4*]C[8*],C,0.0210147768259048
[10*]N1CC([13*])OC1=O,N1CC()OC1=O,0.0781307652592658
[14*]c1ccc([16*])cn1,c1ccc()cn1,0.1709618851542472
[16*]c1ccccc1C#N,c1ccccc1C#N,0.2549877025187016
[16*]c1ccc(Cl)c(C)c1Cl,c1ccc(Cl)c(C)c1Cl,0.8173770209308715
[3*]O[3*],O,0.0081708490848541
[5*]N1CCC([15*])CC1,N1CCC()CC1,0.6925627317279578
[4*]CC(O)C[4*],CC(O)C,-0.0148491442203521
[5*]N[5*],N,-0.0238325774669646
[1*]C([6*])=O,C()=O,-0.0507918179035185
[14*]c1n[nH]cc1[16*],c1n[nH]cc1,-0.0681793928146361
[8*]C(F)(F)F,C(F)(F)F,0.2582924082875252
[13*]C1(C)N=C(N)C(c2ccccc2)=N1,C1(C)N=C(N)C(c2ccccc2)=N1,-0.0232952639460563
[16*]c1cccc([16*])c1,c1cccc()c1,0.211527186818421
[16*]c1cccnc1,c1cccnc1,0.1392974104732275
[3*]OC,OC,0.0018594563007352
[16*]c1cccc([16*])c1[16*],c1cccc()c1,0.0434252023696898
[3*]OC,OC,0.0034296810626982
[4*]CCC([8*])(O)C([8*])[8*],CCC()(O)C(),0.0303684532642364
[14*]c1nc2ccc(C#N)cc2cc1[16*],c1nc2ccc(C#N)cc2cc1,0.1056857168674468
[3*]OC,OC,0.0032215893268584
[5*]N(C)C,N(C)C,0.0251318156719206
[16*]c1cc(C)nc(C)c1,c1cc(C)nc(C)c1,-0.0158064901828766
