frag_smiles,frag_rogue_smiles,attribution
CC1(C)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,-2.127876219153404
Cc1ccc(C)c(C)c1,Cc1ccc(C)c(C)c1,-3.728928586840629
[4*]C(C)C,C(C)C,-1.2918725073337556
[11*]S[11*],S,0.1877170801162719
[4*]C(C)C,C(C)C,-1.2918725252151493
Cc1cnc2cncnc2n1,Cc1cnc2cncnc2n1,-1.0974770516157148
[4*]CC,CC,-0.187899112701416
[3*]O[3*],O,-0.0564321994781495
[1*]C(=O)CC[4*],C(=O)CC,-0.1649613380432129
[5*]N([5*])SN([5*])C,N()SN()C,-0.6207875967025753
[1*]C([1*])=O,C()=O,-0.0449100017547605
[3*]O[3*],O,-0.0571068286895748
[16*]c1cccc2c1OC(C)(C)C2,c1cccc2c1OC(C)(C)C2,-2.2589043140411373
[4*]C(C)C,C(C)C,-0.4545875549316402
ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl,-3.209405943751335
[8*]CC=C,CC=C,-0.8680275678634644
[16*]c1ccc([16*])cc1,c1ccc()cc1,-2.363708275556564
[3*]OC,OC,0.0530452728271484
[3*]OC,OC,0.0204756259918212
[1*]C([6*])=O,C()=O,-0.218117469549179
[16*]c1cc(O)c(O)c(O)c1,c1cc(O)c(O)c(O)c1,-1.832489314675331
CCCCCO,CCCCCO,-0.8903780996799469
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,-8.705007550120355
ClC(Cl)C(Cl)(Cl)Cl,ClC(Cl)C(Cl)(Cl)Cl,-3.444082424044609
CCCCCC=O,CCCCCC=O,-1.6730285257101056
[8*]CC,CC,-0.2525560200214385
[14*]c1ccccn1,c1ccccn1,0.2314659118652344
CCI,CCI,-1.921559628844261
CCCC(C)(O)CC,CCCC(C)(O)CC,-1.439597764611244
CCC(C)(C)Cl,CCC(C)(C)Cl,-3.0307695120573044
BrC(Br)Br,BrC(Br)Br,-2.505353054404258
[4*]CCC,CCC,-0.6055792331695562
[3*]O[3*],O,-0.0885425806045536
[1*]C([6*])=O,C()=O,-0.0921310186386112
[16*]c1ccc(N)cc1,c1ccc(N)cc1,-1.8783144474029547
CCCl,CCCl,-1.2626987546682358
[4*]C(C)C,C(C)C,-0.7081353425979611
[5*]N([5*])[5*],N(),-0.0306241512298584
[1*]C(=O)S[11*],C(=O)S,-0.4603991270065304
[4*]CC(Cl)=C(Cl)Cl,CC(Cl)=C(Cl)Cl,-2.6054024457931515
[4*]C(C)C,C(C)C,-0.7081353187561028
Cc1cc2ccccc2cc1C,Cc1cc2ccccc2cc1C,-5.12937464416027
O=[N+]([O-])c1ccccc1O,O=[N+]([O-])c1ccccc1O,-1.4686823040246964
O=c1[nH]cnc2[nH]ncc12,O=c1[nH]cnc2[nH]ncc12,-2.4142785519361496
CCCCCC(C)C,CCCCCC(C)C,-5.142271754145622
[1*]C(=O)N(C)OC,C(=O)N(C)OC,0.0243245840072638
[5*]N[5*],N,-0.1706593990325924
[16*]c1ccc(Br)c(Cl)c1,c1ccc(Br)c(Cl)c1,-4.112059056758881
NC(N)=S,NC(N)=S,-0.3655349135398865
[16*]c1c(O)c2ccccc2oc1=O,c1c(O)c2ccccc2oc1=O,1.3167002201080322
[8*]C([8*])CC([8*])O,C()CC()O,1.1215313434600829
[16*]c1ccc([16*])cc1,c1ccc()cc1,-0.9597876310348514
[16*]c1ccc(Br)cc1,c1ccc(Br)cc1,-1.0541701555252083
[16*]c1ccccc1,c1ccccc1,-0.8249954938888555
[14*]c1cccc(Cl)n1,c1cccc(Cl)n1,-2.132155442237853
[8*]C(Cl)(Cl)Cl,C(Cl)(Cl)Cl,-2.4998244762420656
C1CCOCC1,C1CCOCC1,-0.7837430641055105
[6*]C(C)=O,C(C)=O,0.6321936607360836
[15*]C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.091334234178066
[8*]CCCC,CCCC,-0.599986362457275
[15*]C1([15*])C(=O)NC(=O)NC1=O,C1()C(=O)NC(=O)NC1=O,0.7304145097732544
[8*]CC,CC,-0.2439867973327634
C=CCCCO,C=CCCCO,-0.4614728435873984
[16*]c1ccc(Cl)cc1Cl,c1ccc(Cl)cc1Cl,-3.2330810070037845
[16*]c1cc(Cl)ccc1Cl,c1cc(Cl)ccc1Cl,-3.2000418424606325
[16*]c1c(Cl)cc(Cl)cc1Cl,c1c(Cl)cc(Cl)cc1Cl,-3.933281302452088
[16*]c1c(Cl)cccc1Cl,c1c(Cl)cccc1Cl,-2.7066725730896
c1ccc2c(c1)ccc1c3ccccc3ccc21,c1ccc2c(c1)ccc1c3ccccc3ccc21,-7.501813265681267
C=CCCC=C,C=CCCC=C,-3.027171751856803
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-4.8628925293684
CCCCCCCI,CCCCCCCI,-4.803312608599662
Nc1nc(O)nc2nc[nH]c12,Nc1nc(O)nc2nc[nH]c12,-2.952382156252861
[15*]C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.527880188822747
[6*]C(=O)CO,C(=O)CO,1.1833361148834216
[4*]C(C)C,C(C)C,-0.8824928328394888
[3*]O[3*],O,0.9713853895664212
[4*]C(C)C,C(C)C,-0.8824928820133207
[1*]C([1*])=O,C()=O,-0.0502551555633541
[5*]N[5*],N,-0.092847156524658
[16*]c1cccc(Cl)c1,c1cccc(Cl)c1,-3.194318413734436
[3*]O[3*],O,-0.1000308036804193
[4*]CC#CCCl,CC#CCCl,-1.7759643793106084
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,-2.695603513717652
[16*]c1cc(Cl)ccc1Cl,c1cc(Cl)ccc1Cl,-3.692421340942383
[16*]c1cc(Cl)ccc1Cl,c1cc(Cl)ccc1Cl,-2.5722815990448007
[16*]c1cc(Cl)c(Cl)c(Cl)c1Cl,c1cc(Cl)c(Cl)c(Cl)c1Cl,-4.483240914344789
C=CC=O,C=CC=O,0.0918349146842956
Nc1nccs1,Nc1nccs1,-0.7397293373942374
[6*]C(C)=O,C(C)=O,0.3862371444702148
[15*]C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.539481993019581
Clc1cc(Cl)c(Cl)cc1Cl,Clc1cc(Cl)c(Cl)cc1Cl,-5.597956892848015
[3*]OC,OC,0.0503893136978153
[16*]c1c(O)c(Cl)c(Cl)c(Cl)c1Cl,c1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-4.214647790789604
Oc1ccc2ncccc2c1,Oc1ccc2ncccc2c1,-2.1621392339468
[1*]C(=O)CCCCCCCCCCC,C(=O)CCCCCCCCCCC,-5.387845930457115
[3*]OC,OC,0.1492671489715569
CCC[N+](=O)[O-],CCC[N+](=O)[O-],-1.2818001955747604
O=C1NC(=O)C2C=CC=CC12,O=C1NC(=O)C2C=CC=CC12,-3.4563369959592816
[3*]OC,OC,0.0112666606903077
[1*]C([1*])=O,C()=O,0.0244674682617187
[5*]N[5*],N,0.0741559028625493
[14*]c1nc2ccc([16*])cc2[nH]1,c1nc2ccc()cc2[nH]1,-2.3598762989044197
[6*]C([6*])=O,C()=O,0.161349821090698
[16*]c1ccccc1,c1ccccc1,-0.4932646989822382
c1cc2c3c(cccc3c1)CC2,c1cc2c3c(cccc3c1)CC2,-5.168131110072136
Cn1ccc(=O)[nH]c1=O,Cn1ccc(=O)[nH]c1=O,-1.3245469659566875
Cc1ccc(O)c(C)c1,Cc1ccc(O)c(C)c1,-1.6158073037862777
[4*]CC(=C)C,CC(=C)C,-0.5588951110839844
[5*]N([5*])[5*],N(),-0.0054208278656
[4*]CC,CC,-0.1583213329315178
[16*]c1cc([N+](=O)[O-])c([16*])c([N+](=O)[O-])c1,c1cc([N+](=O)[O-])c()c([N+](=O)[O-])c1,-3.7041499137878415
[8*]C(F)(F)F,C(F)(F)F,-0.6109523773193359
[5*]NC,NC,0.12045818567276
[1*]C([1*])=O,C()=O,-0.1228216528892516
[3*]O[3*],O,-0.1209055900573732
[16*]c1cccc(N=CN(C)C)c1,c1cccc(N=CN(C)C)c1,-2.476120164990425
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,-7.993133017420768
[1*]C(=O)CC,C(=O)CC,-0.2721028327941894
[3*]OC[8*],OC,-0.0926923751831054
[10*]N1C(=O)NC([13*])([13*])C1=O,N1C(=O)NC()()C1=O,-0.8218533992767334
[16*]c1ccccc1,c1ccccc1,-1.6499205112457278
[16*]c1ccccc1,c1ccccc1,-1.6499205112457278
O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,-2.537236639857292
CCCCCCC(C)=O,CCCCCCC(C)=O,-2.315549036860466
CC1=CC(=O)CC(C)(C)C1,CC1=CC(=O)CC(C)(C)C1,-2.037829479575157
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,-8.710804173350335
CCC=O,CCC=O,-0.0664710775017738
CCCCC(C)(C)O,CCCCC(C)(C)O,-1.3683578640222551
[13*]C1Nc2cc([16*])c(S(N)(=O)=O)cc2S(=O)(=O)N1,C1Nc2cc()c(S(N)(=O)=O)cc2S(=O)(=O)N1,-1.184682941436768
[8*]C(F)(F)F,C(F)(F)F,-0.2849110841751101
[8*]C[8*],C,0.0030425310134889
[16*]c1ccccc1,c1ccccc1,-0.4629276990890507
C#C,C#C,-0.1235655978322028
N#CN=C(N)N,N#CN=C(N)N,-0.7529069304466247
[16*]c1ccccc1,c1ccccc1,-1.8314496517181391
[16*]c1ccccc1,c1ccccc1,-1.831449794769286
[16*]c1ccc([16*])cc1,c1ccc()cc1,-2.476713848114013
[4*]CC,CC,-0.473650074005127
[3*]OP(=S)(O[3*])SCS[11*],OP(=S)(O)SCS,-2.209122288227081
[4*]CC,CC,-0.4736500978469848
[4*]CC,CC,-0.5535593032836919
c1ccc2[nH]ncc2c1,c1ccc2[nH]ncc2c1,-1.811930200457573
c1ccc2ccccc2c1,c1ccc2ccccc2c1,-3.9727097958326336
COC1=C(OC)C2C(=O)OCC2C=C1,COC1=C(OC)C2C(=O)OCC2C=C1,-2.634318920969963
[5*]NC,NC,0.161621904373169
[1*]C([1*])=O,C()=O,-0.0159478902816769
[3*]O[3*],O,-0.087423872947693
[16*]c1ccccc1[16*],c1ccccc1,-1.8085160911083225
[3*]O[3*],O,0.0303941011428827
[4*]C(C)C,C(C)C,-0.5782610058784485
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.551933071017265
Oc1cccc(Cl)c1,Oc1cccc(Cl)c1,-1.2344128280878066
[4*]C(C)C,C(C)C,-0.578298807144165
[3*]O[3*],O,0.0062486648559563
[1*]C(=O)C([8*])([8*])O,C(=O)C()()O,1.3145208358764648
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,-2.458294725418092
[16*]c1cccc(Cl)c1,c1cccc(Cl)c1,-2.3472870111465456
CC(C)CC(C)(C)O,CC(C)CC(C)(C)O,-1.2407357007265092
ClC=C(Cl)Cl,ClC=C(Cl)Cl,-2.483430978655815
[4*]CC,CC,-0.2179840564727779
[3*]OP(=S)(O[3*])S[11*],OP(=S)(O)S,-1.5531920433044435
[4*]CC,CC,-0.2179840087890623
[4*]C([8*])CCl,C()CCl,-0.8833315372467041
[10*]N1C(=O)c2ccccc2C1=O,N1C(=O)c2ccccc2C1=O,-1.6776002883911136
[5*]N(C)C,N(C)C,0.2901690244674682
[1*]C([1*])=O,C()=O,0.1822986602783203
[5*]N[5*],N,0.2689161300659171
[15*]C1CC2CC1C1CCCC21,C1CC2CC1C1CCCC21,-3.647001174092293
[4*]CC,CC,-0.1447120666503911
[5*]N[5*],N,-0.0757075309753423
[14*]c1nc([14*])nc(Cl)n1,c1nc()nc(Cl)n1,-3.28586397767067
[5*]N[5*],N,-0.0757074832916266
[4*]CC,CC,-0.1447121620178229
[10*]N1CCNC1=O,N1CCNC1=O,-1.040568017959595
[14*]c1ncc([N+](=O)[O-])s1,c1ncc([N+](=O)[O-])s1,-2.6214348152279854
C=CCCCCC,C=CCCCCC,-4.088303562998772
[1*]C(C)=O,C(C)=O,0.0360499620437622
[3*]O[3*],O,0.0731878757476804
[4*]CC([6*])=O,CC()=O,0.6119605541229252
[15*]C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.403196832537651
[3*]OC,OC,0.0349278926849365
[16*]c1ccccc1,c1ccccc1,-2.3371924489736555
Cc1ccccc1C,Cc1ccccc1C,-3.152546402812004
O=[N+]([O-])c1cccc2ccccc12,O=[N+]([O-])c1cccc2ccccc12,-4.386086556315422
Cc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(N)(=O)=O)cc1,-1.91572490632534
Cc1ccc2c(ccc3ccccc32)c1,Cc1ccc2c(ccc3ccccc32)c1,-6.464897963404655
[1*]C([1*])=O,C()=O,-0.0102863311767578
[5*]N[5*],N,-0.0366203784942626
[1*]C([6*])=O,C()=O,-0.0119718551635736
[16*]c1c(F)cccc1F,c1c(F)cccc1F,-2.683487606048584
[5*]N[5*],N,-0.0126224040985105
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,-2.2653308868408195
[4*]CCCC,CCCC,-1.288438493013382
[3*]OC,OC,0.7598279058933257
[8*]CC,CC,-0.3835522890090939
[16*]c1ccc2ccccc2c1,c1ccc2ccccc2c1,-4.104635274410248
FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,-3.454938146471977
[4*]CC,CC,-0.2295541316270828
[3*]O[3*],O,0.0681642740964889
[4*]CC[4*],CC,-0.0548014625906945
[3*]O[3*],O,0.0681642785668373
[4*]CC,CC,-0.229554146528244
[1*]C(=O)C(Cl)Cl,C(=O)C(Cl)Cl,-0.7475979804992674
[5*]N[5*],N,-0.210870897769928
[4*]C(CO)C([8*])O,C(CO)C()O,1.0426709532737737
[16*]c1ccc([N+](=O)[O-])cc1,c1ccc([N+](=O)[O-])cc1,-1.6770516484975813
CC(N)=O,CC(N)=O,0.5275634199380874
[4*]CCCC,CCCC,-1.3912465810775756
[11*]SP(=O)(S[11*])S[11*],SP(=O)(S)S,0.7539086818695067
[4*]CCCC,CCCC,-1.3912466526031495
[4*]CCCC,CCCC,-1.3912466049194334
[8*]CC=C,CC=C,-0.1884960412979126
[15*]C1([15*])C(=O)NC(=O)NC1=O,C1()C(=O)NC(=O)NC1=O,0.0824922084808346
[8*]CC,CC,-0.3619994401931765
[5*]NC,NC,0.2137320280075076
[1*]C([1*])=O,C()=O,0.0910138845443726
[3*]O[3*],O,0.0304162979125979
[16*]c1ccccc1[16*],c1ccccc1,-1.729090583324432
[8*]C(C)C,C(C)C,-0.9179715394973756
[3*]OC,OC,0.0256505012512207
[4*]CCC[4*],CCC,-0.0719770431518562
[5*]N[5*],N,-0.0323584079742431
[14*]c1nc([14*])nc([14*])n1,c1nc()nc()n1,-2.7072668403387072
[5*]N[5*],N,-0.0158044099807739
[4*]C(C)C,C(C)C,-0.2080546855926512
[11*]SC,SC,-0.0392440557479858
Clc1ccc(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1Cl,-5.558789011836052
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.430985781550407
[4*]CC,CC,-0.2720126479864121
[3*]O[3*],O,-0.1183062925934791
[1*]C(N)=O,C(N)=O,0.3075249925255774
[16*]c1ccccc1,c1ccccc1,-1.7920059502124783
[8*]C([8*])O,C()O,1.694966959953308
[16*]c1ccccc1,c1ccccc1,-1.7920059502124783
[16*]c1ccccc1,c1ccccc1,-1.6957985103130335
[4*]C(C)C,C(C)C,-0.732737016677856
[5*]N([5*])[5*],N(),0.1189868688583377
[1*]C(=O)CCl,C(=O)CCl,-0.0765393257141107
CCCCC(O)CC,CCCCC(O)CC,-1.6363916784524917
[4*]CC,CC,-0.1445562839508061
[5*]N[5*],N,-0.0601470708847049
[14*]c1nc([14*])nc(Cl)n1,c1nc()nc(Cl)n1,-2.881478124856949
[5*]N([5*])[5*],N(),-0.0669036149978641
[4*]CC,CC,-0.1490204811096194
[4*]CC,CC,-0.1490204811096194
CCCCO,CCCCO,-0.370941811800003
CCC(C)CC,CCC(C)CC,-4.011336109042167
[4*]C(C)C,C(C)C,-0.438978290557861
[3*]O[3*],O,0.0238129615783693
[16*]c1cc([16*])c(Cl)cc1Cl,c1cc()c(Cl)cc1Cl,-3.040536880493164
[9*]n1nc([14*])oc1=O,n1nc()oc1=O,0.1712716102600096
[8*]C(C)(C)C,C(C)(C)C,-0.7559793949127194
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,-4.08305661380291
CCCC(C)C,CCCC(C)C,-4.018180176615715
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-5.507116314768792
Cc1ccncc1C,Cc1ccncc1C,-0.4100342288613318
Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,-1.329402956366539
[4*]CC,CC,-0.2882539987564083
[3*]OP(=S)(O[3*])O[3*],OP(=S)(O)O,-1.179686307907104
[4*]CC,CC,-0.2882540702819822
[16*]c1ccc([N+](=O)[O-])cc1,c1ccc([N+](=O)[O-])cc1,-2.4674161314964294
Cc1cc2ccccc2c2ccc3ccccc3c12,Cc1cc2ccccc2c2ccc3ccccc3c12,-7.838514944911003
O=C1c2ccccc2Cc2ccccc2N1CCF,O=C1c2ccccc2Cc2ccccc2N1CCF,-5.234033676981926
[1*]C(=O)C(C)CC,C(=O)C(C)CC,-0.7933722019195555
[3*]O[3*],O,0.0771132469177251
[15*]C1CC(C)C=C2C=CC(C)C([15*])C21,C1CC(C)C=C2C=CC(C)C()C21,-4.268381443619727
[8*]CC[8*],CC,-0.4277582645416258
[13*]C1CC(O)CC(=O)O1,C1CC(O)CC(=O)O1,0.5226670742034916
Oc1ccc2c(c1)CCCC2,Oc1ccc2c(c1)CCCC2,-2.53354786336422
[1*]C(=O)C([4*])C(C)C,C(=O)C()C(C)C,-0.5931014537811272
[5*]N[5*],N,0.2171187400817871
[16*]c1ccc([16*])c(Cl)c1,c1ccc()c(Cl)c1,-2.0517873764038086
[8*]C(F)(F)F,C(F)(F)F,-0.4791255950927731
[3*]O[3*],O,0.0028953552246093
[4*]C([8*])C#N,C()C#N,-0.7688487052917479
[16*]c1cccc([16*])c1,c1cccc()c1,-1.5711510658264158
[3*]O[3*],O,0.0122358322143565
[16*]c1ccccc1,c1ccccc1,-1.2216279983520506
Cc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-],-2.904452773928642
[6*]C(=O)CO,C(=O)CO,0.9782641887664792
[1*]C(=O)CCCC,C(=O)CCCC,-0.3444139957427978
[3*]O[3*],O,0.0174693107604975
[15*]C1([15*])C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,C1()C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.301192007958889
CCC(C)CO,CCC(C)CO,-0.7404296174645424
[8*]C(F)(F)F,C(F)(F)F,-0.5920954585075384
[16*]c1ccccc1,c1ccccc1,-1.6889762163162232
C=CC(=C)C,C=CC(=C)C,-2.460942122340202
CCCCC(C=O)CC,CCCCC(C=O)CC,-2.6362161844968792
CCCCCBr,CCCCCBr,-3.40985469520092
NC(=O)CCl,NC(=O)CCl,-0.130729329586029
Nc1ccccc1Cl,Nc1ccccc1Cl,-1.9011723369359967
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,-4.762768337130546
CC(C)CC(C)(C)C,CC(C)CC(C)(C)C,-4.936502692103386
C=CCCCCCCCC,C=CCCCCCCCC,-5.698508164286613
[5*]N[5*],N,0.0352075099945068
[16*]c1ccccc1,c1ccccc1,-1.5771424770355225
[16*]c1ccoc1C,c1ccoc1C,-1.3786240220069883
[1*]C([6*])=O,C()=O,0.0356730222702026
C=CCCCC,C=CCCCC,-3.458504459261894
Oc1ccccc1Cl,Oc1ccccc1Cl,-1.3726009339094165
Oc1cccc2ccccc12,Oc1cccc2ccccc12,-2.6270409435033795
FC(F)(F)C(Cl)Br,FC(F)(F)C(Cl)Br,-2.5464748710393903
[8*]C[8*],C,0.0038638353347781
[16*]c1cc(Cl)ccc1O,c1cc(Cl)ccc1O,-2.266314196586609
[16*]c1cc(Cl)ccc1O,c1cc(Cl)ccc1O,-2.266314220428467
c1ccc2[nH]nnc2c1,c1ccc2[nH]nnc2c1,-1.5303621262311933
CC,CC,-1.4330915004014968
CCC(C)C(C)C,CCC(C)C(C)C,-4.538962337374687
CC(C)C(C)(C)C,CC(C)C(C)(C)C,-4.426447626948357
[15*]C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,-3.313891839981079
[16*]c1ccc(Cl)cc1,c1ccc(Cl)cc1,-1.8222505807876583
[4*]CCC,CCC,-0.9593748047947884
[3*]O[3*],O,0.2442227721214296
[1*]C(=O)CC,C(=O)CC,-0.4914159297943115
CC(C)[N+](=O)[O-],CC(C)[N+](=O)[O-],-1.1227604269981384
[8*]CCCCCC,CCCCCC,-1.8193538367748257
[16*]c1ccc(O)cc1O,c1ccc(O)cc1O,0.4593436479568482
Cc1ccc(O)cc1,Cc1ccc(O)cc1,-1.124297872185707
Cc1c[nH]c(=O)[nH]c1=O,Cc1c[nH]c(=O)[nH]c1=O,-2.0746803015470503
C#CCCCCCCC,C#CCCCCCCC,-4.670093938708305
Oc1ccc(Cl)c(Cl)c1Cl,Oc1ccc(Cl)c(Cl)c1Cl,-2.9650593250989914
[8*]CCC(C)=O,CCC(C)=O,-0.0883353233337405
[10*]N1C(=O)C([15*])C(=O)N1[10*],N1C(=O)C()C(=O)N1,0.1299292325973509
[16*]c1ccccc1,c1ccccc1,-0.9880601644515994
[16*]c1ccccc1,c1ccccc1,-0.9880601406097412
[16*]c1c(F)c(F)c(C)c(F)c1F,c1c(F)c(F)c(C)c(F)c1F,-3.321172690391541
[4*]C[8*],C,-0.0130701065063476
[3*]O[3*],O,-0.0081000804901139
